,schedule_date,schedule_season,schedule_week,schedule_playoff,team_favorite_id,spread_favorite,over_under_line,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,"winner(0_away,1_home,2_tie)",team_name_home,team_conference_home,team_division_home,team_conference_pre2002_home,team_division_pre2002_home,team_name_away,team_conference_away,team_division_away,team_conference_pre2002_away,team_division_pre2002_away,stadium_name,stadium_type,stadium_weather_type,stadium_surface,stadium_latitude,stadium_longitude,stadium_elevation
0,921966,1966,1,0,-1,-1.0,-1,0,83.0,6.0,71.0,-1,0,23,0,2,0,2,29,0,3,0,3,75,1,-1,-1,25.7905,-80.3163,8.8
1,931966,1966,1,0,-1,-1.0,-1,0,81.0,7.0,70.0,-1,1,14,0,-1,0,4,11,0,3,0,3,87,1,-1,-1,29.716389,-95.409167,-1.0
2,941966,1966,1,0,-1,-1.0,-1,0,70.0,7.0,82.0,-1,1,33,0,3,0,3,5,0,2,0,2,10,1,-1,-1,37.725353,-122.445496,-1.0
3,991966,1966,2,0,-1,-1.0,-1,0,82.0,11.0,78.0,-1,0,23,0,2,0,2,28,1,2,1,2,75,1,-1,-1,25.7905,-80.3163,8.8
4,9101966,1966,1,0,-1,-1.0,-1,0,64.0,8.0,62.0,-1,1,13,1,5,1,9,2,0,-1,0,2,50,1,-1,-1,44.501389,-88.062222,209.4
5,9101966,1966,2,0,-1,-1.0,-1,0,77.0,6.0,82.0,-1,1,14,0,-1,0,4,29,0,3,0,3,87,1,-1,-1,29.716389,-95.409167,-1.0
6,9101966,1966,2,0,-1,-1.0,-1,0,69.0,9.0,81.0,-1,1,33,0,3,0,3,25,0,2,0,2,10,1,-1,-1,37.725353,-122.445496,-1.0
7,9111966,1966,1,0,-1,-1.0,-1,0,71.0,7.0,57.0,-1,0,1,1,6,1,8,22,1,8,1,8,9,1,-1,-1,33.739,84.389,-1.0
8,9111966,1966,2,0,-1,-1.0,-1,0,63.0,11.0,73.0,-1,0,5,0,2,0,2,18,0,3,0,3,115,1,-1,-1,42.905,-78.856,-1.0
9,9111966,1966,1,0,-1,-1.0,-1,0,67.0,7.0,73.0,-1,1,12,1,5,1,9,7,1,5,1,9,105,1,-1,-1,30.412222,-91.183889,-1.0
10,9111966,1966,1,0,-1,-1.0,-1,0,64.0,5.0,70.0,-1,2,32,0,0,0,4,27,1,7,1,7,78,1,-1,-1,40.446667,-80.015833,-1.0
11,9111966,1966,1,0,-1,-1.0,-1,0,60.0,25.0,75.0,-1,2,34,1,8,1,8,24,1,5,1,9,49,1,-1,-1,37.767,-122.456,-1.0
12,9111966,1966,1,0,-1,-1.0,-1,0,72.0,5.0,70.0,-1,1,36,1,-1,1,7,30,1,7,1,7,13,1,-1,-1,38.56667,-90.36667,189.0
13,9111966,1966,1,0,-1,-1.0,-1,0,65.0,8.0,52.0,-1,0,43,1,7,1,7,9,0,0,0,4,86,1,-1,-1,38.9133,-76.97,15.2
14,9161966,1966,2,0,-1,-1.0,-1,0,72.0,10.0,52.0,-1,1,22,1,8,1,8,7,1,5,1,9,55,1,-1,-1,34.014167,-118.287778,29.6
15,9181966,1966,3,0,-1,-1.0,-1,0,61.0,3.0,67.0,-1,1,5,0,2,0,2,23,0,2,0,2,115,1,-1,-1,42.905,-78.856,-1.0
16,9181966,1966,2,0,-1,-1.0,-1,0,62.0,6.0,57.0,-1,0,9,0,0,0,4,13,1,5,1,9,18,1,-1,-1,41.4057,-81.852,238.0
17,9181966,1966,2,0,-1,-1.0,-1,0,72.0,9.0,82.0,-1,1,10,1,7,1,7,27,1,7,1,7,19,1,-1,-1,32.747841,-97.093628,-1.0
18,9181966,1966,3,0,-1,-1.0,-1,0,59.0,7.0,53.0,-1,0,11,0,3,0,3,25,0,2,0,2,69,1,-1,-1,39.74611111,-105.0216667,1611.2
19,9181966,1966,2,0,-1,-1.0,-1,0,60.0,4.0,64.0,-1,0,24,1,5,1,9,2,0,-1,0,2,68,1,-1,-1,44.8831,-93.2289,265.8
20,9181966,1966,3,0,-1,-1.0,-1,0,68.0,9.0,58.0,-1,1,28,1,2,1,2,14,0,-1,0,4,91,1,-1,-1,40.755556,-73.848056,-1.0
21,9181966,1966,3,0,-1,-1.0,-1,0,65.0,11.0,82.0,-1,0,29,0,3,0,3,18,0,3,0,3,74,1,-1,-1,37.751667,-122.200556,1.8
22,9181966,1966,2,0,-1,-1.0,-1,0,61.0,5.0,74.0,-1,1,30,1,7,1,7,1,1,6,1,8,33,1,-1,-1,39.952305,-75.193703,-1.0
23,9181966,1966,2,0,-1,-1.0,-1,0,62.0,4.0,67.0,-1,1,32,0,0,0,4,12,1,5,1,9,78,1,-1,-1,40.446667,-80.015833,-1.0
24,9181966,1966,2,0,-1,-1.0,-1,0,63.0,5.0,72.0,-1,1,36,1,-1,1,7,43,1,7,1,7,13,1,-1,-1,38.56667,-90.36667,189.0
25,9251966,1966,3,0,-1,-1.0,-1,0,56.0,7.0,68.0,-1,1,2,0,-1,0,2,34,1,8,1,8,62,1,-1,-1,39.1733,-76.684,47.5
26,9251966,1966,4,0,-1,-1.0,-1,0,55.0,20.0,53.0,-1,0,4,0,-1,0,-1,18,0,3,0,3,28,-1,-1,-1,42.346268,71.095764,-1.0
27,9251966,1966,4,0,-1,-1.0,-1,0,51.0,13.0,67.0,-1,1,5,0,2,0,2,14,0,-1,0,4,115,1,-1,-1,42.905,-78.856,-1.0
28,9251966,1966,3,0,-1,-1.0,-1,0,53.0,9.0,72.0,-1,0,9,0,0,0,4,36,1,-1,1,7,18,1,-1,-1,41.4057,-81.852,238.0
29,9251966,1966,3,0,-1,-1.0,-1,0,76.0,12.0,60.0,-1,1,10,1,7,1,7,24,1,5,1,9,19,1,-1,-1,32.747841,-97.093628,-1.0
30,9251966,1966,4,0,-1,-1.0,-1,0,66.0,9.0,50.0,-1,0,11,0,3,0,3,28,1,2,1,2,69,1,-1,-1,39.74611111,-105.0216667,1611.2
31,9251966,1966,3,0,-1,-1.0,-1,0,56.0,9.0,58.0,-1,1,12,1,5,1,9,1,1,6,1,8,105,1,-1,-1,30.412222,-91.183889,-1.0
32,9251966,1966,3,0,-1,-1.0,-1,0,46.0,9.0,56.0,-1,1,13,1,5,1,9,22,1,8,1,8,50,1,-1,-1,44.501389,-88.062222,209.4
33,9251966,1966,4,0,-1,-1.0,-1,0,64.0,12.0,80.0,-1,0,29,0,3,0,3,33,0,3,0,3,74,1,-1,-1,37.751667,-122.200556,1.8
34,9251966,1966,3,0,-1,-1.0,-1,0,55.0,11.0,74.0,-1,1,30,1,7,1,7,27,1,7,1,7,33,1,-1,-1,39.952305,-75.193703,-1.0
35,9251966,1966,3,0,-1,-1.0,-1,0,53.0,10.0,80.0,-1,0,32,0,0,0,4,43,1,7,1,7,78,1,-1,-1,40.446667,-80.015833,-1.0
36,9301966,1966,4,0,-1,-1.0,-1,0,70.0,9.0,76.0,-1,1,22,1,8,1,8,34,1,8,1,8,55,1,-1,-1,34.014167,-118.287778,29.6
37,1021966,1966,4,0,-1,-1.0,-1,0,53.0,12.0,63.0,-1,0,1,1,6,1,8,10,1,7,1,7,9,1,-1,-1,33.739,84.389,-1.0
38,1021966,1966,5,0,-1,-1.0,-1,0,53.0,15.0,66.0,-1,2,4,0,-1,0,-1,28,1,2,1,2,28,-1,-1,-1,42.346268,71.095764,-1.0
39,1021966,1966,5,0,-1,-1.0,-1,0,63.0,8.0,31.0,-1,1,11,0,3,0,3,14,0,-1,0,4,69,1,-1,-1,39.74611111,-105.0216667,1611.2
40,1021966,1966,4,0,-1,-1.0,-1,0,49.0,10.0,63.0,-1,1,13,1,5,1,9,12,1,5,1,9,50,1,-1,-1,44.501389,-88.062222,209.4
41,1021966,1966,5,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,18,0,3,0,3,5,0,2,0,2,48,1,-1,-1,39.087,-94.558,-1.0
42,1021966,1966,4,0,-1,-1.0,-1,0,50.0,12.0,62.0,-1,0,24,1,5,1,9,7,1,5,1,9,68,1,-1,-1,44.8831,-93.2289,265.8
43,1021966,1966,4,0,-1,-1.0,-1,0,52.0,13.0,70.0,-1,0,27,1,7,1,7,9,0,0,0,4,119,1,-1,-1,40.829167,-73.926389,-1.0
44,1021966,1966,4,0,-1,-1.0,-1,0,50.0,10.0,74.0,-1,0,30,1,7,1,7,36,1,-1,1,7,33,1,-1,-1,39.952305,-75.193703,-1.0
45,1021966,1966,5,0,-1,-1.0,-1,0,71.0,9.0,76.0,-1,1,33,0,3,0,3,23,0,2,0,2,10,1,-1,-1,37.725353,-122.445496,-1.0
46,1021966,1966,4,0,-1,-1.0,-1,0,48.0,5.0,74.0,-1,1,43,1,7,1,7,32,0,0,0,4,86,1,-1,-1,38.9133,-76.97,15.2
47,1081966,1966,6,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,5,0,2,0,2,25,0,2,0,2,115,1,-1,-1,42.905,-78.856,-1.0
48,1081966,1966,5,0,-1,-1.0,-1,0,58.0,12.0,46.0,-1,1,9,0,0,0,4,32,0,0,0,4,18,1,-1,-1,41.4057,-81.852,238.0
49,1081966,1966,6,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,18,0,3,0,3,11,0,3,0,3,48,1,-1,-1,39.087,-94.558,-1.0
50,1081966,1966,6,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,28,1,2,1,2,33,0,3,0,3,91,1,-1,-1,40.755556,-73.848056,-1.0
51,1091966,1966,5,0,-1,-1.0,-1,0,67.0,12.0,54.0,-1,1,7,1,5,1,9,2,0,-1,0,2,117,1,-1,-1,41.948056,-87.655556,-1.0
52,1091966,1966,5,0,-1,-1.0,-1,0,74.0,8.0,59.0,-1,1,10,1,7,1,7,30,1,7,1,7,19,1,-1,-1,32.747841,-97.093628,-1.0
53,1091966,1966,5,0,-1,-1.0,-1,0,62.0,12.0,63.0,-1,0,12,1,5,1,9,22,1,8,1,8,105,1,-1,-1,30.412222,-91.183889,-1.0
54,1091966,1966,6,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,29,0,3,0,3,23,0,2,0,2,74,1,-1,-1,37.751667,-122.200556,1.8
55,1091966,1966,5,0,-1,-1.0,-1,0,64.0,10.0,62.0,-1,1,34,1,8,1,8,13,1,5,1,9,49,1,-1,-1,37.767,-122.456,-1.0
56,1091966,1966,5,0,-1,-1.0,-1,0,64.0,10.0,84.0,-1,1,36,1,-1,1,7,27,1,7,1,7,13,1,-1,-1,38.56667,-90.36667,189.0
57,1091966,1966,5,0,-1,-1.0,-1,0,59.0,4.0,77.0,-1,1,43,1,7,1,7,1,1,6,1,8,86,1,-1,-1,38.9133,-76.97,15.2
58,10161966,1966,6,0,-1,-1.0,-1,0,66.0,9.0,76.0,-1,0,1,1,6,1,8,34,1,8,1,8,9,1,-1,-1,33.739,84.389,-1.0
59,10161966,1966,6,0,-1,-1.0,-1,0,64.0,12.0,73.0,-1,1,2,0,-1,0,2,12,1,5,1,9,62,1,-1,-1,39.1733,-76.684,47.5
60,10161966,1966,7,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,2,5,0,2,0,2,33,0,3,0,3,115,1,-1,-1,42.905,-78.856,-1.0
61,10161966,1966,6,0,-1,-1.0,-1,0,43.0,11.0,66.0,-1,0,7,1,5,1,9,13,1,5,1,9,117,1,-1,-1,41.948056,-87.655556,-1.0
62,10161966,1966,7,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,14,0,-1,0,4,28,1,2,1,2,87,1,-1,-1,29.716389,-95.409167,-1.0
63,10161966,1966,7,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,18,0,3,0,3,29,0,3,0,3,48,1,-1,-1,39.087,-94.558,-1.0
64,10161966,1966,7,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,23,0,2,0,2,11,0,3,0,3,75,1,-1,-1,25.7905,-80.3163,8.8
65,10161966,1966,6,0,-1,-1.0,-1,0,36.0,9.0,77.0,-1,1,24,1,5,1,9,22,1,8,1,8,68,1,-1,-1,44.8831,-93.2289,265.8
66,10161966,1966,6,0,-1,-1.0,-1,0,64.0,14.0,81.0,-1,1,27,1,7,1,7,43,1,7,1,7,119,1,-1,-1,40.829167,-73.926389,-1.0
67,10161966,1966,6,0,-1,-1.0,-1,0,51.0,15.0,66.0,-1,0,32,0,0,0,4,30,1,7,1,7,78,1,-1,-1,40.446667,-80.015833,-1.0
68,10161966,1966,6,0,-1,-1.0,-1,0,44.0,13.0,74.0,-1,2,36,1,-1,1,7,10,1,7,1,7,13,1,-1,-1,38.56667,-90.36667,189.0
69,10231966,1966,7,0,-1,-1.0,-1,0,56.0,6.0,81.0,-1,1,2,0,-1,0,2,24,1,5,1,9,62,1,-1,-1,39.1733,-76.684,47.5
70,10231966,1966,8,0,-1,-1.0,-1,0,58.0,12.0,71.0,-1,1,4,0,-1,0,-1,33,0,3,0,3,28,-1,-1,-1,42.346268,71.095764,-1.0
71,10231966,1966,7,0,-1,-1.0,-1,0,48.0,10.0,41.0,-1,1,7,1,5,1,9,22,1,8,1,8,117,1,-1,-1,41.948056,-87.655556,-1.0
72,10231966,1966,7,0,-1,-1.0,-1,0,51.0,10.0,64.0,-1,1,9,0,0,0,4,10,1,7,1,7,18,1,-1,-1,41.4057,-81.852,238.0
73,10231966,1966,8,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,11,0,3,0,3,18,0,3,0,3,69,1,-1,-1,39.74611111,-105.0216667,1611.2
74,10231966,1966,7,0,-1,-1.0,-1,0,46.0,14.0,43.0,-1,1,13,1,5,1,9,1,1,6,1,8,50,1,-1,-1,44.501389,-88.062222,209.4
75,10231966,1966,8,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,14,0,-1,0,4,23,0,2,0,2,87,1,-1,-1,29.716389,-95.409167,-1.0
76,10231966,1966,7,0,-1,-1.0,-1,0,59.0,10.0,78.0,-1,0,27,1,7,1,7,30,1,7,1,7,119,1,-1,-1,40.829167,-73.926389,-1.0
77,10231966,1966,8,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,28,1,2,1,2,29,0,3,0,3,91,1,-1,-1,40.755556,-73.848056,-1.0
78,10231966,1966,7,0,-1,-1.0,-1,0,60.0,9.0,72.0,-1,1,34,1,8,1,8,12,1,5,1,9,49,1,-1,-1,37.767,-122.456,-1.0
79,10231966,1966,7,0,-1,-1.0,-1,0,58.0,6.0,83.0,-1,1,43,1,7,1,7,36,1,-1,1,7,86,1,-1,-1,38.9133,-76.97,15.2
80,10301966,1966,8,0,-1,-1.0,-1,0,58.0,10.0,62.0,-1,0,1,1,6,1,8,9,0,0,0,4,9,1,-1,-1,33.739,84.389,-1.0
81,10301966,1966,9,0,-1,-1.0,-1,0,41.0,23.0,36.0,-1,1,4,0,-1,0,-1,29,0,3,0,3,28,-1,-1,-1,42.346268,71.095764,-1.0
82,10301966,1966,8,0,-1,-1.0,-1,0,64.0,6.0,58.0,-1,1,10,1,7,1,7,32,0,0,0,4,19,1,-1,-1,32.747841,-97.093628,-1.0
83,10301966,1966,8,0,-1,-1.0,-1,0,37.0,9.0,59.0,-1,0,12,1,5,1,9,13,1,5,1,9,105,1,-1,-1,30.412222,-91.183889,-1.0
84,10301966,1966,9,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,18,0,3,0,3,14,0,-1,0,4,48,1,-1,-1,39.087,-94.558,-1.0
85,10301966,1966,8,0,-1,-1.0,-1,0,64.0,9.0,76.0,-1,0,22,1,8,1,8,2,0,-1,0,2,55,1,-1,-1,34.014167,-118.287778,29.6
86,10301966,1966,8,0,-1,-1.0,-1,0,39.0,13.0,62.0,-1,1,24,1,5,1,9,34,1,8,1,8,68,1,-1,-1,44.8831,-93.2289,265.8
87,10301966,1966,9,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,28,1,2,1,2,5,0,2,0,2,91,1,-1,-1,40.755556,-73.848056,-1.0
88,10301966,1966,8,0,-1,-1.0,-1,0,43.0,13.0,42.0,-1,0,30,1,7,1,7,43,1,7,1,7,33,1,-1,-1,39.952305,-75.193703,-1.0
89,10301966,1966,9,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,33,0,3,0,3,11,0,3,0,3,10,1,-1,-1,37.725353,-122.445496,-1.0
90,10311966,1966,8,0,-1,-1.0,-1,0,53.0,12.0,59.0,-1,1,36,1,-1,1,7,7,1,5,1,9,13,1,-1,-1,38.56667,-90.36667,189.0
91,1161966,1966,9,0,-1,-1.0,-1,0,47.0,15.0,52.0,-1,1,2,0,-1,0,2,43,1,7,1,7,62,1,-1,-1,39.1733,-76.684,47.5
92,1161966,1966,10,0,-1,-1.0,-1,0,44.0,25.0,73.0,-1,0,4,0,-1,0,-1,11,0,3,0,3,28,-1,-1,-1,42.346268,71.095764,-1.0
93,1161966,1966,9,0,-1,-1.0,-1,0,38.0,11.0,73.0,-1,2,7,1,5,1,9,12,1,5,1,9,117,1,-1,-1,41.948056,-87.655556,-1.0
94,1161966,1966,9,0,-1,-1.0,-1,0,31.0,13.0,80.0,-1,0,13,1,5,1,9,24,1,5,1,9,50,1,-1,-1,44.501389,-88.062222,209.4
95,1161966,1966,10,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,18,0,3,0,3,33,0,3,0,3,48,1,-1,-1,39.087,-94.558,-1.0
96,1161966,1966,10,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,23,0,2,0,2,5,0,2,0,2,75,1,-1,-1,25.7905,-80.3163,8.8
97,1161966,1966,9,0,-1,-1.0,-1,0,48.0,14.0,66.0,-1,0,27,1,7,1,7,36,1,-1,1,7,119,1,-1,-1,40.829167,-73.926389,-1.0
98,1161966,1966,10,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,29,0,3,0,3,14,0,-1,0,4,74,1,-1,-1,37.751667,-122.200556,1.8
99,1161966,1966,9,0,-1,-1.0,-1,0,46.0,14.0,62.0,-1,1,30,1,7,1,7,10,1,7,1,7,33,1,-1,-1,39.952305,-75.193703,-1.0
100,1161966,1966,9,0,-1,-1.0,-1,0,35.0,11.0,83.0,-1,1,32,0,0,0,4,9,0,0,0,4,78,1,-1,-1,40.446667,-80.015833,-1.0
101,1161966,1966,9,0,-1,-1.0,-1,0,54.0,15.0,79.0,-1,1,34,1,8,1,8,22,1,8,1,8,49,1,-1,-1,37.767,-122.456,-1.0
102,11131966,1966,10,0,-1,-1.0,-1,0,58.0,12.0,80.0,-1,0,1,1,6,1,8,2,0,-1,0,2,9,1,-1,-1,33.739,84.389,-1.0
103,11131966,1966,11,0,-1,-1.0,-1,0,46.0,18.0,55.0,-1,1,4,0,-1,0,-1,14,0,-1,0,4,28,-1,-1,-1,42.346268,71.095764,-1.0
104,11131966,1966,11,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,5,0,2,0,2,28,1,2,1,2,115,1,-1,-1,42.905,-78.856,-1.0
105,11131966,1966,10,0,-1,-1.0,-1,0,34.0,7.0,70.0,-1,2,7,1,5,1,9,34,1,8,1,8,117,1,-1,-1,41.948056,-87.655556,-1.0
106,11131966,1966,10,0,-1,-1.0,-1,0,38.0,8.0,78.0,-1,1,9,0,0,0,4,30,1,7,1,7,18,1,-1,-1,41.4057,-81.852,238.0
107,11131966,1966,11,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,18,0,3,0,3,23,0,2,0,2,48,1,-1,-1,39.087,-94.558,-1.0
108,11131966,1966,10,0,-1,-1.0,-1,0,62.0,9.0,77.0,-1,1,22,1,8,1,8,27,1,7,1,7,55,1,-1,-1,34.014167,-118.287778,29.6
109,11131966,1966,10,0,-1,-1.0,-1,0,30.0,13.0,74.0,-1,0,24,1,5,1,9,12,1,5,1,9,68,1,-1,-1,44.8831,-93.2289,265.8
110,11131966,1966,10,0,-1,-1.0,-1,0,39.0,9.0,64.0,-1,1,32,0,0,0,4,36,1,-1,1,7,78,1,-1,-1,40.446667,-80.015833,-1.0
111,11131966,1966,11,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,33,0,3,0,3,29,0,3,0,3,10,1,-1,-1,37.725353,-122.445496,-1.0
112,11131966,1966,10,0,-1,-1.0,-1,0,40.0,8.0,71.0,-1,0,43,1,7,1,7,10,1,7,1,7,86,1,-1,-1,38.9133,-76.97,15.2
113,11201966,1966,11,0,-1,-1.0,-1,0,32.0,8.0,69.0,-1,1,9,0,0,0,4,43,1,7,1,7,18,1,-1,-1,41.4057,-81.852,238.0
114,11201966,1966,12,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,11,0,3,0,3,29,0,3,0,3,69,1,-1,-1,39.74611111,-105.0216667,1611.2
115,11201966,1966,11,0,-1,-1.0,-1,0,32.0,7.0,77.0,-1,1,12,1,5,1,9,2,0,-1,0,2,105,1,-1,-1,30.412222,-91.183889,-1.0
116,11201966,1966,11,0,-1,-1.0,-1,0,32.0,8.0,76.0,-1,1,13,1,5,1,9,7,1,5,1,9,50,1,-1,-1,44.501389,-88.062222,209.4
117,11201966,1966,12,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,14,0,-1,0,4,5,0,2,0,2,87,1,-1,-1,29.716389,-95.409167,-1.0
118,11201966,1966,12,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,2,18,0,3,0,3,25,0,2,0,2,48,1,-1,-1,39.087,-94.558,-1.0
119,11201966,1966,11,0,-1,-1.0,-1,0,63.0,8.0,79.0,-1,1,22,1,8,1,8,24,1,5,1,9,55,1,-1,-1,34.014167,-118.287778,29.6
120,11201966,1966,11,0,-1,-1.0,-1,0,36.0,16.0,44.0,-1,0,27,1,7,1,7,1,1,6,1,8,119,1,-1,-1,40.829167,-73.926389,-1.0
121,11201966,1966,12,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,28,1,2,1,2,23,0,2,0,2,91,1,-1,-1,40.755556,-73.848056,-1.0
122,11201966,1966,11,0,-1,-1.0,-1,0,30.0,8.0,60.0,-1,0,32,0,0,0,4,10,1,7,1,7,78,1,-1,-1,40.446667,-80.015833,-1.0
123,11201966,1966,11,0,-1,-1.0,-1,0,58.0,20.0,79.0,-1,0,34,1,8,1,8,30,1,7,1,7,49,1,-1,-1,37.767,-122.456,-1.0
124,11241966,1966,12,0,-1,-1.0,-1,0,71.0,15.0,68.0,-1,1,10,1,7,1,7,9,0,0,0,4,19,1,-1,-1,32.747841,-97.093628,-1.0
125,11241966,1966,12,0,-1,-1.0,-1,0,55.0,11.0,80.0,-1,0,12,1,5,1,9,34,1,8,1,8,105,1,-1,-1,30.412222,-91.183889,-1.0
126,11241966,1966,13,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,29,0,3,0,3,5,0,2,0,2,74,1,-1,-1,37.751667,-122.200556,1.8
127,11271966,1966,12,0,-1,-1.0,-1,0,44.0,8.0,70.0,-1,0,2,0,-1,0,2,22,1,8,1,8,62,1,-1,-1,39.1733,-76.684,47.5
128,11271966,1966,12,0,-1,-1.0,-1,0,49.0,11.0,90.0,-1,1,7,1,5,1,9,1,1,6,1,8,117,1,-1,-1,41.948056,-87.655556,-1.0
129,11271966,1966,13,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,11,0,3,0,3,33,0,3,0,3,69,1,-1,-1,39.74611111,-105.0216667,1611.2
130,11271966,1966,13,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,23,0,2,0,2,25,0,2,0,2,75,1,-1,-1,25.7905,-80.3163,8.8
131,11271966,1966,12,0,-1,-1.0,-1,0,33.0,19.0,78.0,-1,0,24,1,5,1,9,13,1,5,1,9,68,1,-1,-1,44.8831,-93.2289,265.8
132,11271966,1966,13,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,28,1,2,1,2,18,0,3,0,3,91,1,-1,-1,40.755556,-73.848056,-1.0
133,11271966,1966,12,0,-1,-1.0,-1,0,50.0,19.0,94.0,-1,1,36,1,-1,1,7,32,0,0,0,4,13,1,-1,-1,38.56667,-90.36667,189.0
134,11271966,1966,12,0,-1,-1.0,-1,0,42.0,5.0,83.0,-1,1,43,1,7,1,7,27,1,7,1,7,86,1,-1,-1,38.9133,-76.97,15.2
135,1231966,1966,14,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,2,29,0,3,0,3,28,1,2,1,2,74,1,-1,-1,37.751667,-122.200556,1.8
136,1241966,1966,13,0,-1,-1.0,-1,0,21.0,10.0,40.0,-1,1,2,0,-1,0,2,7,1,5,1,9,62,1,-1,-1,39.1733,-76.684,47.5
137,1241966,1966,14,0,-1,-1.0,-1,0,21.0,15.0,42.0,-1,1,4,0,-1,0,-1,5,0,2,0,2,28,-1,-1,-1,42.346268,71.095764,-1.0
138,1241966,1966,13,0,-1,-1.0,-1,0,18.0,8.0,78.0,-1,1,9,0,0,0,4,27,1,7,1,7,18,1,-1,-1,41.4057,-81.852,238.0
139,1241966,1966,13,0,-1,-1.0,-1,0,43.0,9.0,90.0,-1,1,10,1,7,1,7,36,1,-1,1,7,19,1,-1,-1,32.747841,-97.093628,-1.0
140,1241966,1966,14,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,11,0,3,0,3,23,0,2,0,2,69,1,-1,-1,39.74611111,-105.0216667,1611.2
141,1241966,1966,13,0,-1,-1.0,-1,0,20.0,12.0,72.0,-1,1,13,1,5,1,9,34,1,8,1,8,50,1,-1,-1,44.501389,-88.062222,209.4
142,1241966,1966,14,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,14,0,-1,0,4,33,0,3,0,3,87,1,-1,-1,29.716389,-95.409167,-1.0
143,1241966,1966,13,0,-1,-1.0,-1,0,57.0,8.0,86.0,-1,1,22,1,8,1,8,12,1,5,1,9,55,1,-1,-1,34.014167,-118.287778,29.6
144,1241966,1966,13,0,-1,-1.0,-1,0,20.0,14.0,75.0,-1,0,24,1,5,1,9,1,1,6,1,8,68,1,-1,-1,44.8831,-93.2289,265.8
145,1241966,1966,13,0,-1,-1.0,-1,0,20.0,12.0,39.0,-1,1,30,1,7,1,7,32,0,0,0,4,33,1,-1,-1,39.952305,-75.193703,-1.0
146,12101966,1966,14,0,-1,-1.0,-1,0,58.0,11.0,82.0,-1,0,2,0,-1,0,2,13,1,5,1,9,62,1,-1,-1,39.1733,-76.684,47.5
147,12111966,1966,14,0,-1,-1.0,-1,0,41.0,14.0,79.0,-1,1,1,1,6,1,8,36,1,-1,1,7,9,1,-1,-1,33.739,84.389,-1.0
148,12111966,1966,14,0,-1,-1.0,-1,0,30.0,8.0,57.0,-1,0,10,1,7,1,7,43,1,7,1,7,19,1,-1,-1,32.747841,-97.093628,-1.0
149,12111966,1966,14,0,-1,-1.0,-1,0,28.0,13.0,76.0,-1,0,12,1,5,1,9,24,1,5,1,9,105,1,-1,-1,30.412222,-91.183889,-1.0
150,12111966,1966,15,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,14,0,-1,0,4,25,0,2,0,2,87,1,-1,-1,29.716389,-95.409167,-1.0
151,12111966,1966,15,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,0,23,0,2,0,2,18,0,3,0,3,75,1,-1,-1,25.7905,-80.3163,8.8
152,12111966,1966,14,0,-1,-1.0,-1,0,54.0,15.0,79.0,-1,0,27,1,7,1,7,32,0,0,0,4,119,1,-1,-1,40.829167,-73.926389,-1.0
153,12111966,1966,15,0,-1,-1.0,-1,0,-1.0,-1.0,-1.0,-1,1,29,0,3,0,3,11,0,3,0,3,74,1,-1,-1,37.751667,-122.200556,1.8
