,schedule_date,schedule_season,schedule_week,schedule_playoff,team_favorite_id,spread_favorite,over_under_line,stadium_neutral,weather_temperature,weather_wind_mph,weather_humidity,weather_detail,"winner(0_away,1_home,2_tie)",team_name_home,team_conference_home,team_division_home,team_conference_pre2002_home,team_division_pre2002_home,team_name_away,team_conference_away,team_division_away,team_conference_pre2002_away,team_division_pre2002_away,stadium_name,stadium_type,stadium_weather_type,stadium_surface,stadium_latitude,stadium_longitude,stadium_elevation
7354,932000,2000,1,0,1,-6.5,46.5,0,72.0,0.0,-1.0,1,1,1,1,6,1,8,34,1,8,1,8,35,0,3,-1,33.758,-84.401,-1.0
7355,932000,2000,1,0,5,-1.0,40,0,70.0,7.0,82.0,-1,1,5,0,2,0,2,40,0,1,0,4,82,1,-1,-1,42.889,-78.8901,178.0
7356,932000,2000,1,0,17,-10.5,38.5,0,75.0,8.0,86.0,-1,0,9,0,0,0,4,17,0,1,0,4,29,1,-1,-1,41.506111,-81.699444,238.0
7357,932000,2000,1,0,10,-6.0,39.5,0,95.0,7.0,32.0,-1,0,10,1,7,1,7,30,1,7,1,7,102,1,-1,-1,32.84,-96.911,163.4
7358,932000,2000,1,0,13,-2.5,44,0,69.0,13.0,87.0,-1,0,13,1,5,1,9,28,1,2,1,2,50,1,-1,-1,44.501389,-88.062222,209.4
7359,932000,2000,1,0,16,-3.5,44,0,86.0,9.0,51.0,-1,0,18,0,3,0,3,16,0,1,0,2,7,1,-1,-1,39.048889,-94.483889,264.9
7360,932000,2000,1,0,23,-2.0,36,0,84.0,9.0,74.0,-1,1,23,0,2,0,2,35,1,8,0,3,99,1,-1,-1,25.7905,-80.3163,8.8
7361,932000,2000,1,0,24,-4.5,46.5,0,72.0,0.0,-1.0,1,1,24,1,5,1,9,7,1,5,1,9,44,0,3,-1,44.973889,-93.258056,-1.0
7362,932000,2000,1,0,38,-3.0,36,0,63.0,8.0,95.0,-1,0,25,0,2,0,2,38,1,6,1,9,31,1,-1,-1,42.0927,-71.267442,24.4
7363,932000,2000,1,0,-1,0.0,40.5,0,72.0,0.0,-1.0,1,0,26,1,6,1,8,12,1,5,1,9,56,0,3,-1,29.950833,-90.081111,-1.0
7364,932000,2000,1,0,27,-6.5,40,0,78.0,7.0,84.0,-1,1,27,1,7,1,7,0,1,8,1,8,36,1,-1,-1,40.812222,-74.076944,2.1
7365,932000,2000,1,0,29,-6.5,39.5,0,60.0,12.0,77.0,-1,1,29,0,3,0,3,33,0,3,0,3,74,1,-1,-1,37.751667,-122.200556,1.8
7366,932000,2000,1,0,3,-2.5,37,0,73.0,5.0,90.0,-1,0,32,0,0,0,4,3,0,0,0,4,103,1,-1,-1,40.446667,-80.012778,366.7
7367,932000,2000,1,0,43,-10.5,47.5,0,76.0,7.0,92.0,-1,1,43,1,7,1,7,6,1,6,1,8,27,1,-1,-1,38.907778,-76.864444,15.2
7368,942000,2000,1,0,37,-6.5,48.5,0,72.0,0.0,-1.0,1,1,37,1,-1,1,8,11,0,3,0,3,23,0,3,-1,38.632778,-90.188611,-1.0
7369,9102000,2000,2,0,0,-3.0,38.5,0,92.0,5.0,31.0,-1,1,0,1,8,1,8,10,1,7,1,7,112,2,3,-1,33.4552,-111.9316,375.2
7370,9102000,2000,2,0,3,-3.0,36.5,0,74.0,4.0,80.0,-1,1,3,0,0,0,4,17,0,1,0,4,60,1,-1,-1,39.278056,-76.622778,47.5
7371,9102000,2000,2,0,5,-6.0,38.5,0,73.0,7.0,80.0,-1,1,5,0,2,0,2,13,1,5,1,9,82,1,-1,-1,42.889,-78.8901,178.0
7372,9102000,2000,2,0,8,-6.0,40.5,0,74.0,7.0,91.0,-1,0,8,0,0,0,4,9,0,0,0,4,76,1,-1,-1,39.095,-84.516,193.9
7373,9102000,2000,2,0,11,-4.5,47,0,71.0,10.0,26.0,-1,1,11,0,3,0,3,1,1,6,1,8,69,1,-1,-1,39.74611111,-105.0216667,1611.2
7374,9102000,2000,2,0,43,-5.5,43,0,72.0,0.0,-1.0,1,1,12,1,5,1,9,43,1,7,1,7,79,0,3,-1,42.64583333,-83.255,-1.0
7375,9102000,2000,2,0,16,-6.5,44,0,72.0,0.0,-1.0,1,0,16,0,1,0,2,29,0,3,0,3,84,0,3,-1,39.76361111,-86.16333333,-1.0
7376,9102000,2000,2,0,24,-3.0,42.5,0,72.0,0.0,-1.0,1,1,24,1,5,1,9,23,0,2,0,2,44,0,3,-1,44.973889,-93.258056,-1.0
7377,9102000,2000,2,0,30,-3.0,39.5,0,74.0,7.0,82.0,-1,0,30,1,7,1,7,27,1,7,1,7,114,1,-1,-1,39.906667,-75.171111,3.0
7378,9102000,2000,2,0,33,-5.5,35.5,0,67.0,7.0,78.0,-1,0,33,0,3,0,3,26,1,6,1,8,81,1,-1,-1,32.783056,-117.119444,145.4
7379,9102000,2000,2,0,6,-3.0,48,0,59.0,11.0,76.0,-1,0,34,1,8,1,8,6,1,6,1,8,15,1,-1,-1,37.713611,-122.386111,2.4
7380,9102000,2000,2,0,37,-7.5,46,0,56.0,8.0,93.0,-1,0,35,1,8,0,3,37,1,-1,1,8,45,1,-1,-1,47.650278,-122.301667,93.0
7381,9102000,2000,2,0,38,-7.0,36.5,0,82.0,9.0,76.0,-1,1,38,1,6,1,9,7,1,5,1,9,83,1,-1,-1,27.975833,-82.503333,5.8
7382,9102000,2000,2,0,40,-8.5,38.5,0,78.0,8.0,71.0,-1,1,40,0,1,0,4,18,0,3,0,3,72,1,-1,-1,36.166389,-86.771389,182.9
7383,9112000,2000,2,0,28,-6.5,39.5,0,73.0,9.0,74.0,-1,1,28,1,2,1,2,25,0,2,0,2,36,1,-1,-1,40.812222,-74.076944,2.1
7384,9172000,2000,3,0,6,-6.0,48.5,0,59.0,8.0,64.0,-1,0,6,1,6,1,8,1,1,6,1,8,11,1,-1,-1,35.225833,-80.852778,221.9
7385,9172000,2000,3,0,7,-2.0,42,0,64.0,10.0,52.0,-1,0,7,1,5,1,9,27,1,7,1,7,93,1,-1,-1,41.8623,-87.6167,177.7
7386,9172000,2000,3,0,32,-2.5,35.5,0,57.0,14.0,68.0,-1,1,9,0,0,0,4,32,0,0,0,4,29,1,-1,-1,41.506111,-81.699444,238.0
7387,9172000,2000,3,0,38,-3.0,34.5,0,72.0,0.0,-1.0,1,0,12,1,5,1,9,38,1,6,1,9,79,0,3,-1,42.64583333,-83.255,-1.0
7388,9172000,2000,3,0,13,-4.0,42.5,0,60.0,9.0,63.0,-1,1,13,1,5,1,9,30,1,7,1,7,50,1,-1,-1,44.501389,-88.062222,209.4
7389,9172000,2000,3,0,17,-13.0,41,0,74.0,12.0,88.0,-1,1,17,0,1,0,4,8,0,0,0,4,26,1,-1,-1,30.23333,-81.66667,6.1
7390,9172000,2000,3,0,18,-4.5,35.5,0,69.0,9.0,44.0,-1,1,18,0,3,0,3,33,0,3,0,3,7,1,-1,-1,39.048889,-94.483889,264.9
7391,9172000,2000,3,0,3,-1.5,34.5,0,83.0,16.0,76.0,-1,1,23,0,2,0,2,3,0,0,0,4,99,1,-1,-1,25.7905,-80.3163,8.8
7392,9172000,2000,3,0,25,-1.5,42.5,0,59.0,16.0,61.0,-1,0,25,0,2,0,2,24,1,5,1,9,31,1,-1,-1,42.0927,-71.267442,24.4
7393,9172000,2000,3,0,28,-1.0,38.5,0,63.0,13.0,51.0,-1,1,28,1,2,1,2,5,0,2,0,2,36,1,-1,-1,40.812222,-74.076944,2.1
7394,9172000,2000,3,0,29,-3.0,44,0,68.0,8.0,74.0,-1,0,29,0,3,0,3,11,0,3,0,3,74,1,-1,-1,37.751667,-122.200556,1.8
7395,9172000,2000,3,0,35,-6.0,40,0,62.0,5.0,83.0,-1,1,35,1,8,0,3,26,1,6,1,8,45,1,-1,-1,47.650278,-122.301667,93.0
7396,9172000,2000,3,0,37,-17.0,55.5,0,72.0,0.0,-1.0,1,1,37,1,-1,1,8,34,1,8,1,8,23,0,3,-1,38.632778,-90.188611,-1.0
7397,9182000,2000,3,0,43,-10.5,44,0,63.0,8.0,74.0,-1,0,43,1,7,1,7,10,1,7,1,7,27,1,-1,-1,38.907778,-76.864444,15.2
7398,9242000,2000,4,0,0,-1.0,42,0,80.0,6.0,28.0,-1,0,0,1,8,1,8,13,1,5,1,9,112,2,3,-1,33.4552,-111.9316,375.2
7399,9242000,2000,4,0,37,-6.5,55,0,72.0,0.0,-1.0,1,0,1,1,6,1,8,37,1,-1,1,8,35,0,3,-1,33.758,-84.401,-1.0
7400,9242000,2000,4,0,3,-11.5,38,0,70.0,6.0,89.0,-1,1,3,0,0,0,4,8,0,0,0,4,60,1,-1,-1,39.278056,-76.622778,47.5
7401,9242000,2000,4,0,7,-1.0,37.5,0,54.0,12.0,85.0,-1,0,7,1,5,1,9,12,1,5,1,9,93,1,-1,-1,41.8623,-87.6167,177.7
7402,9242000,2000,4,0,10,-6.5,47,0,72.0,15.0,80.0,-1,0,10,1,7,1,7,34,1,8,1,8,102,1,-1,-1,32.84,-96.911,163.4
7403,9242000,2000,4,0,11,-7.0,43,0,33.0,11.0,89.0,-1,0,11,0,3,0,3,18,0,3,0,3,69,1,-1,-1,39.74611111,-105.0216667,1611.2
7404,9242000,2000,4,0,23,-4.5,34.5,0,84.0,9.0,74.0,-1,1,23,0,2,0,2,25,0,2,0,2,99,1,-1,-1,25.7905,-80.3163,8.8
7405,9242000,2000,4,0,26,-1.5,38,0,72.0,0.0,-1.0,1,0,26,1,6,1,8,30,1,7,1,7,56,0,3,-1,29.950833,-90.081111,-1.0
7406,9242000,2000,4,0,27,-1.0,42,0,71.0,11.0,88.0,-1,0,27,1,7,1,7,43,1,7,1,7,36,1,-1,-1,40.812222,-74.076944,2.1
7407,9242000,2000,4,0,29,-10.5,40.5,0,62.0,8.0,83.0,-1,1,29,0,3,0,3,9,0,0,0,4,74,1,-1,-1,37.751667,-122.200556,1.8
7408,9242000,2000,4,0,40,-7.0,36,0,62.0,11.0,92.0,-1,0,32,0,0,0,4,40,0,1,0,4,103,1,-1,-1,40.446667,-80.012778,366.7
7409,9242000,2000,4,0,35,-2.5,36,0,68.0,8.0,70.0,-1,0,33,0,3,0,3,35,1,8,0,3,81,1,-1,-1,32.783056,-117.119444,145.4
7410,9242000,2000,4,0,38,-7.0,36,0,82.0,6.0,84.0,-1,0,38,1,6,1,9,28,1,2,1,2,83,1,-1,-1,27.975833,-82.503333,5.8
7411,9252000,2000,4,0,16,-3.5,45,0,72.0,0.0,-1.0,1,1,16,0,1,0,2,17,0,1,0,4,84,0,3,-1,39.76361111,-86.16333333,-1.0
7412,1012000,2000,5,0,5,-1.5,44,0,60.0,9.0,68.0,-1,0,5,0,2,0,2,16,0,1,0,2,82,1,-1,-1,42.889,-78.8901,178.0
7413,1012000,2000,5,0,6,-6.5,47.5,0,63.0,10.0,78.0,-1,0,6,1,6,1,8,10,1,7,1,7,11,1,-1,-1,35.225833,-80.852778,221.9
7414,1012000,2000,5,0,23,-7.0,33,0,62.0,6.0,79.0,-1,0,8,0,0,0,4,23,0,2,0,2,76,1,-1,-1,39.095,-84.516,193.9
7415,1012000,2000,5,0,3,-8.5,37,0,62.0,12.0,75.0,-1,0,9,0,0,0,4,3,0,0,0,4,29,1,-1,-1,41.506111,-81.699444,238.0
7416,1012000,2000,5,0,11,-8.5,41,0,69.0,12.0,29.0,-1,0,11,0,3,0,3,25,0,2,0,2,69,1,-1,-1,39.74611111,-105.0216667,1611.2
7417,1012000,2000,5,0,12,-1.0,42.5,0,72.0,0.0,-1.0,1,0,12,1,5,1,9,24,1,5,1,9,79,0,3,-1,42.64583333,-83.255,-1.0
7418,1012000,2000,5,0,13,-5.5,41,0,64.0,13.0,66.0,-1,0,13,1,5,1,9,7,1,5,1,9,50,1,-1,-1,44.501389,-88.062222,209.4
7419,1012000,2000,5,0,17,-11.0,38.5,0,73.0,17.0,80.0,-1,0,17,0,1,0,4,32,0,0,0,4,26,1,-1,-1,30.23333,-81.66667,6.1
7420,1012000,2000,5,0,30,-3.0,41.5,0,60.0,3.0,76.0,-1,1,30,1,7,1,7,1,1,6,1,8,114,1,-1,-1,39.906667,-75.171111,3.0
7421,1012000,2000,5,0,34,-3.5,47.5,0,65.0,13.0,76.0,-1,1,34,1,8,1,8,0,1,8,1,8,15,1,-1,-1,37.713611,-122.386111,2.4
7422,1012000,2000,5,0,37,-17.0,53.5,0,72.0,0.0,-1.0,1,1,37,1,-1,1,8,33,0,3,0,3,23,0,3,-1,38.632778,-90.188611,-1.0
7423,1012000,2000,5,0,40,-5.0,38,0,66.0,6.0,73.0,-1,1,40,0,1,0,4,27,1,7,1,7,72,1,-1,-1,36.166389,-86.771389,182.9
7424,1012000,2000,5,0,43,-1.5,36,0,60.0,5.0,92.0,-1,1,43,1,7,1,7,38,1,6,1,9,27,1,-1,-1,38.907778,-76.864444,15.2
7425,1022000,2000,5,0,18,-4.0,38.5,0,74.0,13.0,49.0,-1,1,18,0,3,0,3,35,1,8,0,3,7,1,-1,-1,39.048889,-94.483889,264.9
7426,1082000,2000,6,0,0,-4.5,40.5,0,85.0,12.0,30.0,-1,1,0,1,8,1,8,9,0,0,0,4,112,2,3,-1,33.4552,-111.9316,375.2
7427,1082000,2000,6,0,1,-1.0,42,0,72.0,0.0,-1.0,1,0,1,1,6,1,8,27,1,7,1,7,35,0,3,-1,33.758,-84.401,-1.0
7428,1082000,2000,6,0,6,-3.5,43,0,50.0,13.0,48.0,-1,1,6,1,6,1,8,35,1,8,0,3,11,1,-1,-1,35.225833,-80.852778,221.9
7429,1082000,2000,6,0,7,-5.5,40,0,39.0,18.0,63.0,-1,0,7,1,5,1,9,26,1,6,1,8,93,1,-1,-1,41.8623,-87.6167,177.7
7430,1082000,2000,6,0,40,-10.0,38,0,38.0,10.0,74.0,-1,0,8,0,0,0,4,40,0,1,0,4,76,1,-1,-1,39.095,-84.516,193.9
7431,1082000,2000,6,0,12,-3.0,43,0,72.0,0.0,-1.0,1,1,12,1,5,1,9,13,1,5,1,9,79,0,3,-1,42.64583333,-83.255,-1.0
7432,1082000,2000,6,0,17,-2.5,37.5,0,71.0,12.0,79.0,-1,0,17,0,1,0,4,3,0,0,0,4,26,1,-1,-1,30.23333,-81.66667,6.1
7433,1082000,2000,6,0,23,-2.0,34.5,0,82.0,6.0,77.0,-1,1,23,0,2,0,2,5,0,2,0,2,99,1,-1,-1,25.7905,-80.3163,8.8
7434,1082000,2000,6,0,16,-3.5,43.5,0,50.0,14.0,53.0,-1,1,25,0,2,0,2,16,0,1,0,2,31,1,-1,-1,42.0927,-71.267442,24.4
7435,1082000,2000,6,0,28,-8.0,37.5,0,50.0,15.0,55.0,-1,0,28,1,2,1,2,32,0,0,0,4,36,1,-1,-1,40.812222,-74.076944,2.1
7436,1082000,2000,6,0,43,-3.5,37.5,0,48.0,12.0,57.0,-1,0,30,1,7,1,7,43,1,7,1,7,114,1,-1,-1,39.906667,-75.171111,3.0
7437,1082000,2000,6,0,11,-6.5,43,0,68.0,8.0,83.0,-1,0,33,0,3,0,3,11,0,3,0,3,81,1,-1,-1,32.783056,-117.119444,145.4
7438,1082000,2000,6,0,29,-4.5,48.5,0,58.0,14.0,80.0,-1,0,34,1,8,1,8,29,0,3,0,3,15,1,-1,-1,37.713611,-122.386111,2.4
7439,1092000,2000,6,0,24,-1.0,39,0,72.0,0.0,-1.0,1,1,24,1,5,1,9,38,1,6,1,9,44,0,3,-1,44.973889,-93.258056,-1.0
7440,10152000,2000,7,0,30,-2.5,39,0,71.0,4.0,36.0,-1,0,0,1,8,1,8,30,1,7,1,7,112,2,3,-1,33.4552,-111.9316,375.2
7441,10152000,2000,7,0,5,-10.0,36.5,0,60.0,8.0,83.0,-1,1,5,0,2,0,2,33,0,3,0,3,82,1,-1,-1,42.889,-78.8901,178.0
7442,10152000,2000,7,0,24,-6.0,44,0,60.0,9.0,65.0,-1,0,7,1,5,1,9,24,1,5,1,9,93,1,-1,-1,41.8623,-87.6167,177.7
7443,10152000,2000,7,0,11,-12.5,44,0,47.0,8.0,49.0,-1,1,11,0,3,0,3,9,0,0,0,4,69,1,-1,-1,39.74611111,-105.0216667,1611.2
7444,10152000,2000,7,0,13,-4.5,49.5,0,51.0,10.0,81.0,-1,1,13,1,5,1,9,34,1,8,1,8,50,1,-1,-1,44.501389,-88.062222,209.4
7445,10152000,2000,7,0,18,-3.0,43.5,0,60.0,9.0,94.0,-1,0,18,0,3,0,3,29,0,3,0,3,7,1,-1,-1,39.048889,-94.483889,264.9
7446,10152000,2000,7,0,25,-3.0,37,0,67.0,14.0,54.0,-1,0,25,0,2,0,2,28,1,2,1,2,31,1,-1,-1,42.0927,-71.267442,24.4
7447,10152000,2000,7,0,-1,0.0,40.5,0,72.0,0.0,-1.0,1,1,26,1,6,1,8,6,1,6,1,8,56,0,3,-1,29.950833,-90.081111,-1.0
7448,10152000,2000,7,0,27,-4.0,40.5,0,72.0,8.0,46.0,-1,1,27,1,7,1,7,10,1,7,1,7,36,1,-1,-1,40.812222,-74.076944,2.1
7449,10152000,2000,7,0,32,-8.5,37,0,60.0,6.0,63.0,-1,1,32,0,0,0,4,8,0,0,0,4,103,1,-1,-1,40.446667,-80.012778,366.7
7450,10152000,2000,7,0,16,-5.5,44,0,46.0,5.0,88.0,-1,0,35,1,8,0,3,16,0,1,0,2,45,1,-1,-1,47.650278,-122.301667,93.0
7451,10152000,2000,7,0,37,-18.0,58.5,0,72.0,0.0,-1.0,1,1,37,1,-1,1,8,1,1,6,1,8,23,0,3,-1,38.632778,-90.188611,-1.0
7452,10152000,2000,7,0,43,-3.5,34.5,0,64.0,7.0,70.0,-1,1,43,1,7,1,7,3,0,0,0,4,27,1,-1,-1,38.907778,-76.864444,15.2
7453,10162000,2000,7,0,40,-6.0,38,0,67.0,3.0,64.0,-1,1,40,0,1,0,4,17,0,1,0,4,72,1,-1,-1,36.166389,-86.771389,182.9
7454,10192000,2000,8,0,38,-8.0,37.5,0,72.0,4.0,67.0,-1,0,38,1,6,1,9,12,1,5,1,9,83,1,-1,-1,27.975833,-82.503333,5.8
7455,10222000,2000,8,0,26,-1.5,40,0,72.0,0.0,-1.0,1,0,1,1,6,1,8,26,1,6,1,8,35,0,3,-1,33.758,-84.401,-1.0
7456,10222000,2000,8,0,3,-1.0,35,0,60.0,8.0,61.0,-1,0,3,0,0,0,4,40,0,1,0,4,60,1,-1,-1,39.278056,-76.622778,47.5
7457,10222000,2000,8,0,6,-3.0,50,0,65.0,6.0,71.0,-1,1,6,1,6,1,8,34,1,8,1,8,11,1,-1,-1,35.225833,-80.852778,221.9
7458,10222000,2000,8,0,11,-10.0,43,0,64.0,4.0,82.0,-1,1,8,0,0,0,4,11,0,3,0,3,76,1,-1,-1,39.095,-84.516,193.9
7459,10222000,2000,8,0,10,-7.0,41.5,0,68.0,16.0,94.0,-1,1,10,1,7,1,7,0,1,8,1,8,102,1,-1,-1,32.84,-96.911,163.4
7460,10222000,2000,8,0,16,-8.5,47,0,72.0,0.0,-1.0,1,1,16,0,1,0,2,25,0,2,0,2,84,0,3,-1,39.76361111,-86.16333333,-1.0
7461,10222000,2000,8,0,43,-4.0,36,0,72.0,10.0,82.0,-1,0,17,0,1,0,4,43,1,7,1,7,26,1,-1,-1,30.23333,-81.66667,6.1
7462,10222000,2000,8,0,37,-7.0,56,0,62.0,13.0,88.0,-1,1,18,0,3,0,3,37,1,-1,1,8,7,1,-1,-1,39.048889,-94.483889,264.9
7463,10222000,2000,8,0,24,-6.5,44.5,0,72.0,0.0,-1.0,1,1,24,1,5,1,9,5,0,2,0,2,44,0,3,-1,44.973889,-93.258056,-1.0
7464,10222000,2000,8,0,29,-7.5,44,0,66.0,26.0,28.0,-1,1,29,0,3,0,3,35,1,8,0,3,74,1,-1,-1,37.751667,-122.200556,1.8
7465,10222000,2000,8,0,30,-6.5,41,0,60.0,9.0,56.0,-1,1,30,1,7,1,7,7,1,5,1,9,114,1,-1,-1,39.906667,-75.171111,3.0
7466,10222000,2000,8,0,32,-9.0,37.5,0,59.0,5.0,60.0,-1,1,32,0,0,0,4,9,0,0,0,4,103,1,-1,-1,40.446667,-80.012778,366.7
7467,10232000,2000,8,0,28,-3.0,35,0,53.0,10.0,54.0,-1,1,28,1,2,1,2,23,0,2,0,2,36,1,-1,-1,40.812222,-74.076944,2.1
7468,10292000,2000,9,0,26,-6.0,41,0,62.0,6.0,70.0,-1,0,0,1,8,1,8,26,1,6,1,8,112,2,3,-1,33.4552,-111.9316,375.2
7469,10292000,2000,9,0,6,-3.0,45.5,0,72.0,0.0,-1.0,1,1,1,1,6,1,8,6,1,6,1,8,35,0,3,-1,33.758,-84.401,-1.0
7470,10292000,2000,9,0,3,-4.5,33,0,47.0,12.0,36.0,-1,0,3,0,0,0,4,32,0,0,0,4,60,1,-1,-1,39.278056,-76.622778,47.5
7471,10292000,2000,9,0,5,-3.5,41,0,39.0,11.0,56.0,-1,1,5,0,2,0,2,28,1,2,1,2,82,1,-1,-1,42.889,-78.8901,178.0
7472,10292000,2000,9,0,8,-3.0,35.5,0,41.0,7.0,81.0,-1,0,9,0,0,0,4,8,0,0,0,4,29,1,-1,-1,41.506111,-81.699444,238.0
7473,10292000,2000,9,0,10,-4.0,44.5,0,69.0,12.0,88.0,-1,0,10,1,7,1,7,17,0,1,0,4,102,1,-1,-1,32.84,-96.911,163.4
7474,10292000,2000,9,0,16,-7.0,47,0,72.0,0.0,-1.0,1,1,16,0,1,0,2,12,1,5,1,9,84,0,3,-1,39.76361111,-86.16333333,-1.0
7475,10292000,2000,9,0,23,-4.5,38.5,0,75.0,8.0,68.0,-1,1,23,0,2,0,2,13,1,5,1,9,99,1,-1,-1,25.7905,-80.3163,8.8
7476,10292000,2000,9,0,27,-3.5,37,0,43.0,19.0,49.0,-1,1,27,1,7,1,7,30,1,7,1,7,36,1,-1,-1,40.812222,-74.076944,2.1
7477,10292000,2000,9,0,29,-6.5,42.5,0,62.0,6.0,70.0,-1,0,33,0,3,0,3,29,0,3,0,3,81,1,-1,-1,32.783056,-117.119444,145.4
7478,10292000,2000,9,0,37,-7.0,63,0,56.0,9.0,81.0,-1,0,34,1,8,1,8,37,1,-1,1,8,15,1,-1,-1,37.713611,-122.386111,2.4
7479,10292000,2000,9,0,18,-4.0,43,0,51.0,8.0,75.0,-1,0,35,1,8,0,3,18,0,3,0,3,45,1,-1,-1,47.650278,-122.301667,93.0
7480,10292000,2000,9,0,38,-3.0,41,0,72.0,5.0,86.0,-1,1,38,1,6,1,9,24,1,5,1,9,83,1,-1,-1,27.975833,-82.503333,5.8
7481,10302000,2000,9,0,43,-4.0,37.5,0,52.0,14.0,35.0,-1,0,43,1,7,1,7,40,0,1,0,4,27,1,-1,-1,38.907778,-76.864444,15.2
7482,1152000,2000,10,0,43,-10.0,40,0,59.0,7.0,69.0,-1,1,0,1,8,1,8,43,1,7,1,7,112,2,3,-1,33.4552,-111.9316,375.2
7483,1152000,2000,10,0,38,-7.0,40,0,72.0,0.0,-1.0,1,0,1,1,6,1,8,38,1,6,1,9,35,0,3,-1,33.758,-84.401,-1.0
7484,1152000,2000,10,0,16,-7.0,45,0,46.0,8.0,54.0,-1,1,7,1,5,1,9,16,0,1,0,2,93,1,-1,-1,41.8623,-87.6167,177.7
7485,1152000,2000,10,0,3,-6.0,32.5,0,44.0,7.0,65.0,-1,0,8,0,0,0,4,3,0,0,0,4,76,1,-1,-1,39.095,-84.516,193.9
7486,1152000,2000,10,0,27,-10.0,33.5,0,45.0,7.0,75.0,-1,0,9,0,0,0,4,27,1,7,1,7,29,1,-1,-1,41.506111,-81.699444,238.0
7487,1152000,2000,10,0,12,-2.5,39,0,72.0,0.0,-1.0,1,0,12,1,5,1,9,23,0,2,0,2,79,0,3,-1,42.64583333,-83.255,-1.0
7488,1152000,2000,10,0,25,-2.0,39,0,46.0,12.0,94.0,-1,0,25,0,2,0,2,5,0,2,0,2,31,1,-1,-1,42.0927,-71.267442,24.4
7489,1152000,2000,10,0,26,-5.5,48,0,72.0,0.0,-1.0,1,1,26,1,6,1,8,34,1,8,1,8,56,0,3,-1,29.950833,-90.081111,-1.0
7490,1152000,2000,10,0,28,-3.0,45.5,0,52.0,20.0,55.0,-1,0,28,1,2,1,2,11,0,3,0,3,36,1,-1,-1,40.812222,-74.076944,2.1
7491,1152000,2000,10,0,29,-3.5,44,0,56.0,10.0,89.0,-1,1,29,0,3,0,3,18,0,3,0,3,74,1,-1,-1,37.751667,-122.200556,1.8
7492,1152000,2000,10,0,30,-3.0,40,0,51.0,14.0,57.0,-1,1,30,1,7,1,7,10,1,7,1,7,114,1,-1,-1,39.906667,-75.171111,3.0
7493,1152000,2000,10,0,35,-4.5,39.5,0,47.0,11.0,85.0,-1,1,35,1,8,0,3,33,0,3,0,3,45,1,-1,-1,47.650278,-122.301667,93.0
7494,1152000,2000,10,0,37,-13.5,59.5,0,72.0,0.0,-1.0,1,0,37,1,-1,1,8,6,1,6,1,8,23,0,3,-1,38.632778,-90.188611,-1.0
7495,1152000,2000,10,0,40,-8.0,36.5,0,54.0,8.0,73.0,-1,1,40,0,1,0,4,32,0,0,0,4,72,1,-1,-1,36.166389,-86.771389,182.9
7496,1162000,2000,10,0,24,-3.5,47.5,0,49.0,17.0,68.0,-1,1,13,1,5,1,9,24,1,5,1,9,50,1,-1,-1,44.501389,-88.062222,209.4
7497,11122000,2000,11,0,5,-7.0,39.5,0,39.0,11.0,80.0,-1,1,5,0,2,0,2,7,1,5,1,9,82,1,-1,-1,42.889,-78.8901,178.0
7498,11122000,2000,11,0,26,-2.0,37.5,0,50.0,5.0,59.0,-1,0,6,1,6,1,8,26,1,6,1,8,11,1,-1,-1,35.225833,-80.852778,221.9
7499,11122000,2000,11,0,25,-7.0,32,0,43.0,10.0,82.0,-1,1,9,0,0,0,4,25,0,2,0,2,29,1,-1,-1,41.506111,-81.699444,238.0
7500,11122000,2000,11,0,10,-8.5,39,0,48.0,12.0,96.0,-1,1,10,1,7,1,7,8,0,0,0,4,102,1,-1,-1,32.84,-96.911,163.4
7501,11122000,2000,11,0,12,-8.5,40,0,72.0,0.0,-1.0,1,1,12,1,5,1,9,1,1,6,1,8,79,0,3,-1,42.64583333,-83.255,-1.0
7502,11122000,2000,11,0,16,-6.0,52.5,0,72.0,0.0,-1.0,1,1,16,0,1,0,2,28,1,2,1,2,84,0,3,-1,39.76361111,-86.16333333,-1.0
7503,11122000,2000,11,0,17,-7.5,40.5,0,62.0,5.0,66.0,-1,0,17,0,1,0,4,35,1,8,0,3,26,1,-1,-1,30.23333,-81.66667,6.1
7504,11122000,2000,11,0,24,-12.5,46,0,72.0,0.0,-1.0,1,1,24,1,5,1,9,0,1,8,1,8,44,0,3,-1,44.973889,-93.258056,-1.0
7505,11122000,2000,11,0,37,-2.0,48.5,0,50.0,15.0,76.0,-1,0,27,1,7,1,7,37,1,-1,1,8,36,1,-1,-1,40.812222,-74.076944,2.1
7506,11122000,2000,11,0,32,-3.5,33,0,41.0,8.0,76.0,-1,0,32,0,0,0,4,30,1,7,1,7,103,1,-1,-1,40.446667,-80.012778,366.7
7507,11122000,2000,11,0,23,-5.0,33.5,0,54.0,7.0,60.0,-1,0,33,0,3,0,3,23,0,2,0,2,81,1,-1,-1,32.783056,-117.119444,145.4
7508,11122000,2000,11,0,18,-3.5,52,0,48.0,8.0,72.0,-1,1,34,1,8,1,8,18,0,3,0,3,15,1,-1,-1,37.713611,-122.386111,2.4
7509,11122000,2000,11,0,38,-9.0,42,0,64.0,5.0,70.0,-1,1,38,1,6,1,9,13,1,5,1,9,83,1,-1,-1,27.975833,-82.503333,5.8
